,CS_PropertyID,cluster,size,empl_gr,Rent_x_x,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,Rent_y,Rent_x_y
7354,467671,332,32000,15.14,18.0,84.38,6,77,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941382999999998,18.0,>5000,<1000,29.557522168735677,19.90618131868132
7355,464766,332,40000,15.14,19.6,0.0,10,85,0,0,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941382999999998,18.0,>5000,<1000,29.557522168735677,19.90618131868132
7356,818644,332,130000,15.14,20.0,98.81,7,23,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941382999999998,18.0,>5000,<1000,29.557522168735677,19.90618131868132
7357,461426,332,544000,15.14,25.0,96.6,37,31,1,1,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941382999999998,18.0,>5000,<1000,29.557522168735677,19.90618131868132
7358,399294,343,16377,1.43,8.13,81.99,5,114,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7359,393691,343,25679,1.43,14.5,71.52,5,118,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7360,393866,343,103300,1.43,14.84,89.12,12,95,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7361,116828,343,11009,1.43,18.0,77.29,3,171,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7362,1254193,343,6000,1.43,18.0,76.67,4,76,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7363,393795,343,494323,1.43,18.65,96.35,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7364,931899,343,85000,1.43,20.0,100.0,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7365,655716,343,42345,1.43,21.0,95.28,2,127,1,0,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7366,5783415,343,5000,1.43,21.0,50.0,2,119,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7367,467525,343,30000,1.43,22.0,93.0,2,101,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7368,393622,343,110211,1.43,23.0,89.78,8,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7369,393904,343,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7370,399347,343,120919,1.43,24.11,72.85,4,117,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7371,393788,343,696027,1.43,24.64,96.95,30,23,1,1,0,0,0,0,1,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7372,393636,343,57800,1.43,24.73,87.42,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7373,393481,343,126400,1.43,24.79,3.0,6,92,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7374,393512,343,185737,1.43,27.0,96.86,15,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7375,393630,343,91488,1.43,27.0,100.0,10,33,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7376,393501,343,553944,1.43,27.85,97.76,16,34,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7377,393815,343,191151,1.43,28.5,99.11,16,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7378,111583,343,20220,1.43,29.73,0.0,3,111,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7379,393619,343,118696,1.43,30.5,91.36,10,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7380,717022,345,52820,3.39,10.67,85.22,7,81,1,0,1,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7381,717083,345,16269,3.39,14.0,72.11,6,78,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7382,716982,345,49795,3.39,14.46,42.98,6,101,1,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7383,717030,345,80568,3.39,14.5,67.05,4,51,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7384,717110,345,58340,3.39,14.5,87.8,12,93,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7385,717148,345,45000,3.39,14.68,75.55,9,95,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7386,721540,345,38489,3.39,14.89,62.18,8,78,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7387,717150,345,45777,3.39,15.66,81.04,5,32,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7388,717115,345,117628,3.39,15.79,81.48,13,81,0,0,0,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7389,5715689,345,10000,3.39,18.0,0.0,1,90,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7390,716852,345,124663,3.39,18.5,91.4,14,51,0,0,1,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7391,722810,345,35232,3.39,19.0,75.87,4,85,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7392,5749524,345,25000,3.39,19.5,0.0,5,96,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7393,717029,345,130509,3.39,20.0,92.2,7,95,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7394,717040,345,51960,3.39,22.0,100.0,1,61,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7395,716886,345,197000,3.39,22.05,98.17,17,38,1,1,0,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7396,718393,345,32480,3.39,23.17,30.55,4,87,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7397,717850,345,69060,3.39,24.0,90.73,4,92,1,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7398,1342969,345,87900,3.39,24.5,33.48,6,57,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7399,717958,345,190151,3.39,25.0,98.0,5,99,1,1,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7400,721157,345,160000,3.39,25.0,0.0,4,79,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7401,717120,345,271941,3.39,28.0,100.0,10,5,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7402,717670,345,162500,3.39,35.0,76.77,5,97,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.25,>5000,<1000,29.557522168735677,19.90618131868132
7403,393894,353,194887,1.43,18.82,96.37,11,27,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7404,393896,353,66713,1.43,21.93,100.0,6,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7405,393673,353,188454,1.43,23.0,87.99,11,25,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7406,431808,353,195627,1.43,24.53,88.35,12,25,1,1,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7407,860616,357,4000,1.43,10.0,0.0,2,71,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7408,393841,357,571468,1.43,16.66,87.55,28,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7409,393587,357,63890,1.43,17.0,90.66,7,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7410,393843,357,425104,1.43,17.91,46.32,28,50,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7411,93102,357,374948,1.43,18.0,82.14,14,43,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7412,393583,357,53226,1.43,18.0,89.33,10,44,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7413,109073,357,232000,1.43,22.25,87.69,22,53,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7414,393561,357,94800,1.43,23.0,98.1,13,38,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7415,393904,357,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7416,393834,357,212681,1.43,24.5,94.69,24,22,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7417,393595,357,340872,1.43,25.5,84.69,32,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7418,393917,357,1274867,1.43,29.67,99.23,52,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7419,393831,357,550805,1.43,30.0,95.6,42,26,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7420,393856,357,151425,1.43,33.0,100.0,16,32,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7421,716867,364,35591,3.39,12.0,88.09,2,58,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.55,>5000,<1000,29.557522168735677,19.90618131868132
7422,5901080,364,3000,3.39,18.0,33.33,1,32,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.55,>5000,<1000,29.557522168735677,19.90618131868132
7423,716864,364,32345,3.39,19.55,86.1,2,59,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.55,>5000,<1000,29.557522168735677,19.90618131868132
7424,717013,364,428325,3.39,24.5,94.15,20,26,0,1,0,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.55,>5000,<1000,29.557522168735677,19.90618131868132
7425,399294,371,16377,1.43,8.13,81.99,5,114,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7426,399385,371,15080,1.43,16.5,100.0,3,77,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7427,620116,371,13400,1.43,16.5,77.46,2,27,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7428,623435,371,12000,1.43,17.5,53.33,1,97,1,0,1,0,0,0,1,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7429,116828,371,11009,1.43,18.0,77.29,3,171,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7430,1254193,371,6000,1.43,18.0,76.67,4,76,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7431,393795,371,494323,1.43,18.65,96.35,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7432,931899,371,85000,1.43,20.0,100.0,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7433,655716,371,42345,1.43,21.0,95.28,2,127,1,0,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7434,5783415,371,5000,1.43,21.0,50.0,2,119,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7435,467525,371,30000,1.43,22.0,93.0,2,101,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7436,393622,371,110211,1.43,23.0,89.78,8,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7437,393674,371,74623,1.43,23.0,97.15,5,22,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7438,393657,371,29202,1.43,23.78,72.6,6,59,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7439,399347,371,120919,1.43,24.11,72.85,4,117,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7440,393788,371,696027,1.43,24.64,96.95,30,23,1,1,0,0,0,0,1,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7441,393636,371,57800,1.43,24.73,87.42,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7442,393499,371,73358,1.43,25.0,85.24,6,100,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7443,393812,371,37145,1.43,25.95,96.02,5,50,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7444,393512,371,185737,1.43,27.0,96.86,15,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7445,393630,371,91488,1.43,27.0,100.0,10,33,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7446,393501,371,553944,1.43,27.85,97.76,16,34,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7447,397047,371,53360,1.43,28.0,80.31,4,112,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7448,398162,371,32000,1.43,28.0,100.0,4,43,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7449,393809,371,35805,1.43,28.39,96.21,4,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7450,393815,371,191151,1.43,28.5,99.11,16,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7451,41970,371,62712,1.43,29.0,89.97,11,24,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7452,111583,371,20220,1.43,29.73,0.0,3,111,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7453,393619,371,118696,1.43,30.5,91.36,10,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.0,>5000,<1000,29.557522168735677,19.90618131868132
7454,392951,374,120014,1.43,23.0,80.58,5,9,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7455,399207,374,96269,1.43,23.0,50.3,4,8,0,1,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,29.557522168735677,19.90618131868132
7456,393923,379,94259,1.43,12.0,100.0,7,109,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7457,393924,379,19600,1.43,14.24,66.33,4,102,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7458,393691,379,25679,1.43,14.5,71.52,5,118,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7459,393866,379,103300,1.43,14.84,89.12,12,95,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7460,393841,379,571468,1.43,16.66,87.55,28,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7461,393843,379,425104,1.43,17.91,46.32,28,50,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7462,1254193,379,6000,1.43,18.0,76.67,4,76,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7463,393795,379,494323,1.43,18.65,96.35,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7464,931899,379,85000,1.43,20.0,100.0,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7465,393904,379,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7466,393834,379,212681,1.43,24.5,94.69,24,22,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7467,393481,379,126400,1.43,24.79,3.0,6,92,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7468,623243,379,139964,1.43,25.0,32.38,4,22,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7469,393910,379,173155,1.43,25.58,89.6,20,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7470,393512,379,185737,1.43,27.0,96.86,15,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7471,393917,379,1274867,1.43,29.67,99.23,52,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7472,393831,379,550805,1.43,30.0,95.6,42,26,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,21.5,>5000,<1000,29.557522168735677,19.90618131868132
7473,393144,391,26461,1.43,17.5,85.83,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.835,>5000,<1000,29.557522168735677,19.90618131868132
7474,393015,391,198365,1.43,18.67,47.85,10,24,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.835,>5000,<1000,29.557522168735677,19.90618131868132
7475,392951,391,120014,1.43,23.0,80.58,5,9,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.835,>5000,<1000,29.557522168735677,19.90618131868132
7476,399294,406,16377,1.43,8.13,81.99,5,114,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7477,393691,406,25679,1.43,14.5,71.52,5,118,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7478,393866,406,103300,1.43,14.84,89.12,12,95,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7479,1254193,406,6000,1.43,18.0,76.67,4,76,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7480,393795,406,494323,1.43,18.65,96.35,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7481,931899,406,85000,1.43,20.0,100.0,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7482,655716,406,42345,1.43,21.0,95.28,2,127,1,0,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7483,393622,406,110211,1.43,23.0,89.78,8,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7484,393904,406,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7485,399347,406,120919,1.43,24.11,72.85,4,117,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7486,393788,406,696027,1.43,24.64,96.95,30,23,1,1,0,0,0,0,1,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7487,393636,406,57800,1.43,24.73,87.42,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7488,393481,406,126400,1.43,24.79,3.0,6,92,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7489,393893,406,143135,1.43,25.0,75.72,10,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7490,623243,406,139964,1.43,25.0,32.38,4,22,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
7491,393910,406,173155,1.43,25.58,89.6,20,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,24.375,>5000,<1000,29.557522168735677,19.90618131868132
